Date,fng_value,hash_rate,tx_count,mempool_size,avg_fee,funding_rate
2019-09-25,15.0,,,2709870.0,,0.0001
2019-09-26,12.0,,355775.0,,32.64172934,0.0001
2019-09-27,24.0,,,,,0.0001
2019-09-28,32.0,,,338146.0,,0.0001
2019-09-29,33.0,,,,,0.0001
2019-09-30,27.0,,,16412128.5,,0.0001
2019-10-01,38.0,,,,,0.0001
2019-10-02,39.0,93875521.3267456,,,,-0.00010819333333333333
2019-10-03,37.0,,,1586946.5,,-9.698666666666668e-05
2019-10-04,30.0,,337222.0,,27.80367596,-3.7333333333332974e-07
2019-10-05,31.0,,,1251728.5,,-0.0001652466666666667
2019-10-06,32.0,94509815.3897642,,,,-3.995333333333333e-05
2019-10-07,27.0,,,262567.5,,-0.00016642666666666665
2019-10-08,39.0,,336354.0,,27.65920023,0.0001
2019-10-09,37.0,,,,,0.0001
2019-10-10,41.0,,,2880945.0,,0.0001
2019-10-11,39.0,,,,,0.0001
2019-10-12,38.0,,,718404.0,,0.0001
2019-10-13,38.0,,,,,0.0001
2019-10-14,37.0,87295825.4578357,,,,0.0001
2019-10-15,39.0,,,1174867.0,,0.0001
2019-10-16,40.0,,338473.0,,29.13647841,0.0001
2019-10-17,40.0,,,10331940.5,,0.0001
2019-10-18,40.0,103461719.061139,,,,0.0001
2019-10-19,41.0,,,,,0.0001
2019-10-20,37.0,,289796.0,,15.84344804,0.0001
2019-10-21,37.0,,,,,0.0001
2019-10-22,39.0,,,7344866.0,,0.0001
2019-10-23,33.0,,,,,0.0001
2019-10-24,20.0,,,9168759.0,,5.201666666666667e-05
2019-10-25,24.0,,,,,1.763666666666667e-05
2019-10-26,53.0,95285003.0093039,,,,0.00018194333333333332
2019-10-27,50.0,,,2093111.0,,0.00012853666666666667
2019-10-28,52.0,,309611.0,,37.98415405,0.0005485300000000001
2019-10-29,54.0,,,10449961.5,,0.00039043333333333335
2019-10-30,53.0,91201360.0231908,,,,0.0003554533333333333
2019-10-31,50.0,,,,,0.00030943
2019-11-01,49.0,,,6000283.5,,0.00024867
2019-11-02,51.0,,,,,0.0001
2019-11-03,56.0,,,267320.5,,0.0001
2019-11-04,49.0,,,,,0.00010023999999999999
2019-11-05,54.0,,332839.0,,43.73232482,0.0001
2019-11-06,53.0,,,,,0.00011292333333333334
2019-11-07,54.0,91737090.3690835,,,,0.00021519666666666663
2019-11-08,42.0,,,2285400.5,,0.00010833333333333333
2019-11-09,38.0,,306163.0,,29.44260954,0.0001
2019-11-10,39.0,,,2021287.5,,0.0001
2019-11-11,40.0,95479548.6213797,,,,0.0001
2019-11-12,39.0,,,,,0.0001
2019-11-13,38.0,,,12245210.5,,-6.9633333333333325e-06
2019-11-14,41.0,,,,,0.0001
2019-11-15,38.0,,,88363263.5,,0.0001
2019-11-16,41.0,,,,,0.0001
2019-11-17,38.0,,,1680653.5,,0.0001
2019-11-18,38.0,,,,,0.0001
2019-11-19,32.0,92950289.0552504,,,,0.0001
2019-11-20,32.0,,,375646.0,,0.0001
2019-11-21,30.0,,323954.0,,36.85944226,0.0001
2019-11-22,20.0,,,7740995.0,,-3.0629999999999996e-05
2019-11-23,23.0,111568229.030169,,,,-0.00020002666666666668
2019-11-24,21.0,,,,,3.2613333333333335e-05
2019-11-25,17.0,,,482170.5,,-1.3783333333333334e-05
2019-11-26,21.0,,,,,-0.00030499333333333336
2019-11-27,20.0,,,2591675.5,,-7.947333333333332e-05
2019-11-28,32.0,,,,,0.0001
2019-11-29,31.0,,311290.0,,32.70649438,0.0001
2019-11-30,38.0,,,,,6.024666666666667e-05
2019-12-01,25.0,89641525.0589222,,,,0.0001
2019-12-02,28.0,,,1582469.0,,7.240333333333334e-05
2019-12-03,28.0,,336512.0,,25.47734062,3.098333333333333e-05
2019-12-04,24.0,,,1673569.0,,-7.633333333333332e-06
2019-12-05,21.0,93386357.4980277,,,,-1.804e-05
2019-12-06,29.0,,,,,6.715333333333333e-05
2019-12-07,32.0,,285284.0,,18.05659965,7.936333333333334e-05
2019-12-08,28.0,,,,,0.0001
2019-12-09,32.0,94736471.2539258,,,,0.0001
2019-12-10,26.0,,,,,0.0001
2019-12-11,20.0,,,837788.0,,2.79e-05
2019-12-12,23.0,,,,,-1.8933333333333334e-05
2019-12-13,22.0,97296916.4229509,,,,-9.443333333333333e-05
2019-12-14,27.0,,,572022.0,,2.298e-05
2019-12-15,21.0,,263441.0,,20.4478166,2.8063333333333336e-05
2019-12-16,24.0,,,758985.5,,-9.299666666666667e-05
2019-12-17,23.0,90255692.208132,,,,-6.547e-05
2019-12-18,15.0,,,,,-0.00017045000000000002
2019-12-19,21.0,,,1195862.5,,0.0001
2019-12-20,23.0,,,,,2.2023333333333333e-05
2019-12-21,23.0,,,1867625.5,,6.587666666666667e-05
2019-12-22,20.0,,,,,7.19e-05
2019-12-23,33.0,,,5210910.0,,0.0001
2019-12-24,25.0,,,,,0.0001
2019-12-25,22.0,82390792.9957983,,,,8.702333333333334e-05
2019-12-26,39.0,,,1219794.5,,5.715333333333334e-05
2019-12-27,38.0,,322204.0,,17.11633792,-3.951e-05
2019-12-28,37.0,,,540857.0,,-3.264e-05
2019-12-29,37.0,99770100.8933494,,,,-7.325666666666666e-05
2019-12-30,40.0,,,,,-9.859333333333333e-05
2019-12-31,38.0,,,739575.5,,-3.839e-05
2020-01-01,37.0,,,,,-0.00011468666666666666
2020-01-02,39.0,96717718.3123778,,,,4.588666666666667e-05
2020-01-03,38.0,,,,,2.2610000000000002e-05
2020-01-04,38.0,,287215.0,,12.31216518,5.823666666666667e-05
2020-01-05,39.0,,,265634.5,,0.0001
2020-01-06,41.0,92602070.7246171,,,,0.0001
2020-01-07,40.0,,,1908082.0,,0.0001
2020-01-08,51.0,,318019.0,,30.83081053,0.00010838
2020-01-09,44.0,,,2448589.5,,0.0001
2020-01-10,41.0,102205248.429392,,,,0.0001
2020-01-11,50.0,,,,,0.00012615333333333334
2020-01-12,45.0,,283136.0,,14.53164303,0.0001
2020-01-13,49.0,,,,,0.0001
2020-01-14,56.0,99607271.2200415,,,,0.000153
2020-01-15,54.0,,,,,0.00026296333333333333
2020-01-16,55.0,,325947.0,,23.85247351,0.00027552333333333333
2020-01-17,54.0,,,301996.5,,0.0002725866666666667
2020-01-18,51.0,96958912.29362,,,,0.0002375433333333333
2020-01-19,53.0,,,657229.5,,0.0005061233333333333
2020-01-20,48.0,,313661.0,,17.74334005,0.00016828
2020-01-21,49.0,,,10173094.0,,0.00014407333333333334
2020-01-22,52.0,114587805.437915,,,,0.00013797333333333335
2020-01-23,49.0,,,,,0.00024101333333333334
2020-01-24,40.0,,,1306980.5,,0.0003826366666666667
2020-01-25,41.0,,,,,0.0001
2020-01-26,42.0,,,3427107.0,,0.0001
2020-01-27,50.0,,,,,0.0001
2020-01-28,54.0,,340052.0,,22.98737848,0.00044361000000000004
2020-01-29,57.0,,,890471.5,,0.0007473699999999999
2020-01-30,57.0,119936535.919975,,,,0.0002777633333333333
2020-01-31,55.0,,,2270842.5,,0.0005685433333333334
2020-02-01,57.0,,303724.0,,17.4815999,0.0006323666666666667
2020-02-02,57.0,,,679408.5,,0.00042901
2020-02-03,59.0,113785944.334335,,,,0.00035513
2020-02-04,56.0,,,,,0.0006397466666666667
2020-02-05,53.0,,,348925.0,,0.00024210333333333332
2020-02-06,61.0,,,,,0.0009932933333333333
2020-02-07,56.0,,,16260419.0,,0.0002998666666666667
2020-02-08,56.0,,,,,0.0006736266666666667
2020-02-09,56.0,,317070.0,,19.8217869,0.0007942366666666667
2020-02-10,57.0,,,1302743.0,,0.00109891
2020-02-11,52.0,114190850.876276,,,,0.0005296866666666668
2020-02-12,61.0,,,10208280.0,,0.0017064633333333332
2020-02-13,65.0,,340081.0,,35.47858608,0.0008279
2020-02-14,63.0,,,15594632.0,,0.00064575
2020-02-15,64.0,109742275.18922,,,,0.00081114
2020-02-16,59.0,,,,,0.00049674
2020-02-17,49.0,,,1550782.0,,0.0006507166666666667
2020-02-18,53.0,,,,,0.00023527
2020-02-19,50.0,,,6197758.0,,0.0004188
2020-02-20,44.0,,,,,0.0001
2020-02-21,44.0,,338484.0,,23.54449483,0.0001
2020-02-22,43.0,,,890623.5,,0.00010747666666666667
2020-02-23,46.0,109742275.18922,,,,0.00044660333333333327
2020-02-24,46.0,,,4036900.5,,0.00024453666666666665
2020-02-25,44.0,,334593.0,,24.54482939,0.00035567
2020-02-26,41.0,,,490364.0,,0.00041820000000000003
2020-02-27,39.0,113169220.498612,,,,0.00012454333333333334
2020-02-28,40.0,,,,,0.00015087666666666665
2020-02-29,38.0,,,2823459.0,,0.00061349
2020-03-01,39.0,,,,,0.0003609433333333333
2020-03-02,38.0,114708937.784307,,,,0.00012906666666666667
2020-03-03,38.0,,,,,0.0001
2020-03-04,40.0,,358745.0,,24.25737051,0.00014776
2020-03-05,41.0,,,346677.5,,0.00017667333333333331
2020-03-06,39.0,119328089.641393,,,,0.00025946000000000004
2020-03-07,38.0,,,366333.0,,0.0003475866666666667
2020-03-08,33.0,,302694.0,,16.14238732,0.0004911766666666667
2020-03-09,17.0,,,,,0.0001
2020-03-10,16.0,,,5383995.0,,0.0001
2020-03-11,17.0,,,,,0.00014299333333333335
2020-03-12,14.0,,,1383723.0,,1.8076666666666666e-05
2020-03-13,10.0,,,,,-0.0012715033333333334
2020-03-14,8.0,,,2292103.5,,-0.0004389733333333334
2020-03-15,12.0,,,,,-0.00050297
2020-03-16,9.0,,270399.0,,61.56626918,-0.0005183766666666667
2020-03-17,8.0,,,8799895.5,,-0.00012694666666666668
2020-03-18,11.0,82285031.3575081,,,,-0.0002786933333333333
2020-03-19,12.0,,,9089606.0,,-0.00021378333333333332
2020-03-20,9.0,,284594.0,,79.98994299,-2.213333333333333e-05
2020-03-21,9.0,,,,,-1.3816666666666673e-05
2020-03-22,11.0,,,108976.0,,2.460666666666667e-05
2020-03-23,10.0,,,,,-7.697e-05
2020-03-24,12.0,,,1101913.5,,0.0001
2020-03-25,13.0,,,,,9.923666666666668e-05
2020-03-26,14.0,,,10385489.0,,3.326333333333334e-05
2020-03-27,12.0,,,,,4.4030000000000004e-05
2020-03-28,8.0,,240627.0,,28.81999627,-0.00025038666666666665
2020-03-29,12.0,,,201689.5,,-0.00026005
2020-03-30,10.0,101664512.290166,,,,-0.00035036333333333334
2020-03-31,12.0,,,6799279.5,,-0.00012285333333333332
2020-04-01,12.0,,281855.0,,26.74327122,-0.00030966666666666664
2020-04-02,14.0,,,,,-2.2110000000000003e-05
2020-04-03,14.0,,,2280210.5,,6.375333333333333e-05
2020-04-04,12.0,,,,,1.3563333333333331e-05
2020-04-05,12.0,,,7957609.0,,1.1873333333333334e-05
2020-04-06,12.0,,,,,-1.8176666666666665e-05
2020-04-07,20.0,,,280909.5,,-4.889e-05
2020-04-08,21.0,,,,,4.638e-05
2020-04-09,22.0,,286706.0,,23.29595386,-2.953e-05
2020-04-10,15.0,,,288596.5,,4.999e-05
2020-04-11,15.0,116308064.119463,,,,0.0001
2020-04-12,10.0,,,3577166.0,,9.484333333333333e-05
2020-04-13,11.0,,288113.0,,16.74379536,-5.066333333333332e-05
2020-04-14,15.0,,,,,-5.272666666666667e-05
2020-04-15,18.0,123623036.705593,,,,-4.8360000000000005e-05
2020-04-16,13.0,,,,,-0.00015551333333333332
2020-04-17,15.0,,,16233293.0,,8.333333333333332e-06
2020-04-18,18.0,,,,,-0.00013306333333333334
2020-04-19,16.0,111187583.309172,,,,-5.531333333333333e-05
2020-04-20,15.0,,,756703.5,,-2.982e-05
2020-04-21,17.0,,310851.0,,23.37622201,-2.2396666666666662e-05
2020-04-22,19.0,,,497081.0,,-0.00015103
2020-04-23,19.0,112649865.245436,,,,-9.277e-05
2020-04-24,20.0,,,23781004.5,,0.0001
2020-04-25,24.0,,280805.0,,27.81417372,0.0001
2020-04-26,21.0,,,,,9.164333333333334e-05
2020-04-27,28.0,,,1195665.5,,0.0001
2020-04-28,26.0,,,,,0.0001
2020-04-29,26.0,,,13572054.0,,0.0001
2020-04-30,44.0,,,,,0.00040241666666666665
2020-05-01,40.0,111856556.335257,,,,0.00017495
2020-05-02,40.0,,,43674253.0,,0.00010048000000000001
2020-05-03,45.0,,281752.0,,57.28031251,0.00014990666666666667
2020-05-04,44.0,,,335634.0,,0.00010641666666666666
2020-05-05,40.0,126294576.814336,,,,0.0001
2020-05-06,42.0,,,11923658.5,,0.00018660333333333332
2020-05-07,49.0,,341986.0,,88.31823092,0.0001
2020-05-08,55.0,,,,,0.00034433333333333337
2020-05-09,56.0,,,50683869.5,,0.0005862366666666667
2020-05-10,48.0,,,,,0.00020775333333333335
2020-05-11,40.0,,,14331949.0,,0.0001
2020-05-12,39.0,,,,,0.0001
2020-05-13,41.0,95268344.370232,,,,0.0001
2020-05-14,40.0,,,40724050.5,,0.0001
2020-05-15,44.0,,310642.0,,161.77900478,8.133333333333334e-05
2020-05-16,41.0,,,57120346.5,,0.0001
2020-05-17,40.0,81658580.8887703,,,,4.338e-05
2020-05-18,50.0,,,74967267.0,,4.453333333333333e-05
2020-05-19,50.0,,274897.0,,182.34876244,9.297333333333333e-05
2020-05-20,52.0,,,,,0.0001
2020-05-21,49.0,,,69044750.5,,2.594e-05
2020-05-22,42.0,,,,,-2.2633333333333313e-06
2020-05-23,40.0,,,83623719.0,,1.2833333333333333e-05
2020-05-24,43.0,,,,,8.213666666666667e-05
2020-05-25,41.0,94064526.4346863,,,,-5.759999999999999e-06
2020-05-26,39.0,,,56521870.5,,4.854666666666667e-05
2020-05-27,39.0,,292927.0,,77.89905605,-6.403333333333329e-06
2020-05-28,41.0,,,36444547.5,,-6.471666666666666e-05
2020-05-29,48.0,95569558.8576412,,,,1.2970000000000001e-05
2020-05-30,48.0,,,619399.5,,0.0001
2020-05-31,51.0,,258427.0,,61.02644621,0.0001
2020-06-01,50.0,,,,,2.6756666666666667e-05
2020-06-02,56.0,,,11955347.0,,0.0004093
2020-06-03,48.0,,,,,9.548666666666667e-05
2020-06-04,54.0,,,8963295.5,,0.0001
2020-06-05,53.0,,,,,0.0001
2020-06-06,54.0,133797229.464477,,,,0.0001
2020-06-07,54.0,,,1462385.5,,0.0001
2020-06-08,53.0,,317275.0,,41.72247948,0.0001
2020-06-09,52.0,,,10488805.5,,0.0001
2020-06-10,54.0,111952783.837623,,,,0.0001
2020-06-11,52.0,,,855249.5,,0.0001
2020-06-12,38.0,,318274.0,,29.91881048,5.299333333333333e-05
2020-06-13,38.0,,,,,5.0916666666666666e-05
2020-06-14,40.0,,,469133.0,,9.034e-05
2020-06-15,37.0,,,,,-4.120666666666666e-05
2020-06-16,39.0,,,10867019.5,,1.5949999999999998e-05
2020-06-17,38.0,,,,,2.3179999999999995e-05
2020-06-18,40.0,97298323.0370428,,,,-4.656666666666667e-05
2020-06-19,39.0,,,10942088.5,,3.927666666666667e-05
2020-06-20,38.0,,284123.0,,30.01002493,7.062000000000001e-05
2020-06-21,37.0,,,1149074.5,,1.8843333333333333e-05
2020-06-22,38.0,112206937.050783,,,,8.928e-05
2020-06-23,41.0,,,21136570.0,,0.00010738333333333333
2020-06-24,50.0,,312321.0,,42.3573449,0.00010428666666666667
2020-06-25,43.0,,,,,0.0001
2020-06-26,40.0,,,2694351.0,,9.800333333333335e-05
2020-06-27,43.0,,,,,0.0001
2020-06-28,40.0,,264909.0,,19.69907106,8.289e-05
2020-06-29,41.0,,,,,0.0001
2020-06-30,44.0,115344676.145677,,,,0.0001
2020-07-01,42.0,,,18135915.5,,0.0001
2020-07-02,42.0,,339469.0,,56.01403666,0.0001
2020-07-03,41.0,,,16180543.0,,0.0001
2020-07-04,40.0,123188120.488637,,,,0.0001
2020-07-05,38.0,,,,,0.0001
2020-07-06,40.0,,,646988.0,,0.0001
2020-07-07,43.0,,,,,0.0001
2020-07-08,44.0,,,2709513.5,,0.0001
2020-07-09,44.0,,,,,0.0001
2020-07-10,41.0,,,13661650.5,,0.0001
2020-07-11,44.0,,,,,0.0001
2020-07-12,41.0,119264931.938044,,,,0.0001
2020-07-13,43.0,,,1991893.0,,0.0001
2020-07-14,43.0,,359847.0,,62.95443097,0.0001
2020-07-15,44.0,,,24770763.0,,0.0001
2020-07-16,43.0,117268964.179098,,,,0.0001
2020-07-17,41.0,,,,,0.0001
2020-07-18,44.0,,,46263397.5,,0.0001
2020-07-19,41.0,,,,,0.0001
2020-07-20,44.0,,,31278778.0,,0.0001
2020-07-21,44.0,,,,,0.0001
2020-07-22,50.0,,,67524980.5,,0.0001
2020-07-23,55.0,,,,,0.0001
2020-07-24,53.0,138825759.064961,,,,0.0001
2020-07-25,55.0,,,50887953.5,,0.0001
2020-07-26,55.0,,298580.0,,76.48811017,0.00028479
2020-07-27,58.0,,,39447892.5,,0.0006200633333333333
2020-07-28,76.0,121437040.395232,,,,0.00119704
2020-07-29,71.0,,,,,0.0007122833333333333
2020-07-30,76.0,,,50001979.5,,0.00067754
2020-07-31,75.0,,,,,0.0005323933333333333
2020-08-01,75.0,114737065.752737,,,,0.00035896999999999996
2020-08-02,80.0,,,,,0.0005424966666666667
2020-08-03,75.0,,,39864350.0,,0.00038503333333333333
2020-08-04,72.0,,,,,0.00033459
2020-08-05,75.0,108037091.110241,,,,0.00017518333333333335
2020-08-06,79.0,,,38997982.5,,0.0003788733333333334
2020-08-07,77.0,,326499.0,,137.20910291,0.00025614
2020-08-08,77.0,,,32309847.5,,0.0001
2020-08-09,79.0,130649505.528664,,,,0.00015213333333333334
2020-08-10,78.0,,,,,0.00057372
2020-08-11,84.0,,,14203348.0,,0.0003197466666666667
2020-08-12,75.0,,,,,0.0001
2020-08-13,75.0,,,9244971.0,,0.0001
2020-08-14,78.0,,,,,0.00029689666666666664
2020-08-15,79.0,,,8954762.5,,0.00022851333333333333
2020-08-16,82.0,,,,,0.00031980333333333333
2020-08-17,83.0,105309977.956271,,,,0.00050636
2020-08-18,82.0,,,24404162.5,,0.0009942233333333332
2020-08-19,80.0,,333879.0,,147.58221747,0.0005208933333333334
2020-08-20,75.0,,,21847190.0,,0.00018020000000000002
2020-08-21,81.0,130584372.66577661,,,,0.0001
2020-08-22,78.0,,,,,0.0001
2020-08-23,76.0,,,15162987.0,,0.0001
2020-08-24,78.0,,,,,0.0001
2020-08-25,75.0,,,26965519.0,,0.0002086
2020-08-26,76.0,,,,,0.00015451333333333335
2020-08-27,75.0,,328157.0,,122.89984729000001,0.0001
2020-08-28,74.0,,,,,0.0001
2020-08-29,79.0,127430634.91826336,,,,0.0001
2020-08-30,75.0,,,13720690.0,,0.0001
2020-08-31,75.0,,302920.0,,91.53783350000002,0.00011820333333333333
2020-09-01,75.0,,,27465606.5,,0.00026607
2020-09-02,83.0,125685009.78239675,,,,0.00037669
2020-09-03,79.0,,,,,0.00020977
2020-09-04,40.0,,,51840052.5,,0.0001
2020-09-05,41.0,,,,,0.0001
2020-09-06,41.0,,,12151140.5,,0.0001
2020-09-07,41.0,,,,,0.0001
2020-09-08,41.0,,,3914835.0,,0.0001
2020-09-09,38.0,,,,,0.0001
2020-09-10,38.0,136239328.01257572,,,,0.0001
2020-09-11,41.0,,,12994057.0,,0.0001
2020-09-12,41.0,,300152.0,,58.11575528999997,0.0001
2020-09-13,38.0,,,2941533.5,,0.0001
2020-09-14,39.0,151760264.11527425,,,,6.956e-05
2020-09-15,47.0,,,,,-0.00010073999999999999
2020-09-16,43.0,,,4589658.0,,-5.289e-05
2020-09-17,48.0,,,,,8.306666666666668e-06
2020-09-18,49.0,,,14162543.0,,6.657e-05
2020-09-19,48.0,,,,,-9.426333333333334e-05
2020-09-20,52.0,,259095.0,,33.00982992,-8.099666666666666e-05
2020-09-21,48.0,,,1781627.5,,-3.192333333333333e-05
2020-09-22,39.0,123857644.31701957,,,,0.0001
2020-09-23,43.0,,,36279869.0,,-1.263e-05
